Orthogroup	uniProt.taxonomy_id_500485	53503-Pc.singCopy
OG0001458	Pc18g05550	53503-Pc.00g032360.m01.polypeptide.OG0002130
OG0001459	Pc18g05560	53503-Pc.00g032370.m01.polypeptide.OG0002131
OG0001460	Pc18g05580	53503-Pc.00g032390.m01.polypeptide.OG0002132
OG0001461	Pc18g05610	53503-Pc.00g032400.m01.polypeptide.OG0002133
OG0001462	Pc18g05620	53503-Pc.00g032410.m01.polypeptide.OG0002134
OG0001463	Pc16g02670	53503-Pc.00g052690.m01.polypeptide.OG0002135
OG0001464	Pc18g05630	53503-Pc.00g032420.m01.polypeptide.OG0002136
OG0001465	Pc18g05640	53503-Pc.00g098940.m01.polypeptide.OG0002137
OG0001466	Pc18g05650	53503-Pc.00g098950.m01.polypeptide.OG0002138
OG0001467	Pc18g05730	53503-Pc.00g060810.m01.polypeptide.OG0002140
OG0001468	Pc18g05740	53503-Pc.00g060820.m01.polypeptide.OG0002141
OG0001469	Pc18g05750	53503-Pc.00g060830.m01.polypeptide.OG0002142
OG0001470	Pc18g05760	53503-Pc.00g060840.m01.polypeptide.OG0002143
OG0001471	Pc18g05860	53503-Pc.00g060910.m01.polypeptide.OG0002146
OG0001472	Pc18g05870	53503-Pc.00g060920.m01.polypeptide.OG0002147
OG0001473	Pc18g05890	53503-Pc.00g060930.m01.polypeptide.OG0002148
OG0001474	Pc18g05900	53503-Pc.00g060940.m01.polypeptide.OG0002149
OG0001475	Pc18g06200	53503-Pc.00g071740.m01.polypeptide.OG0002150
OG0001476	Pc18g06190	53503-Pc.00g071730.m01.polypeptide.OG0002151
OG0001477	Pc16g00670	53503-Pc.00g034020.m01.polypeptide.OG0002152
OG0001478	Pc18g06110	53503-Pc.00g071690.m01.polypeptide.OG0002154
OG0001479	Pc18g06100	53503-Pc.00g071680.m01.polypeptide.OG0002155
OG0001480	Pc18g06050	53503-Pc.00g071850.m01.polypeptide.OG0002156
OG0001481	Pc18g06040	53503-Pc.00g071840.m01.polypeptide.OG0002157
OG0001482	Pc18g06000	53503-Pc.00g071800.m01.polypeptide.OG0002158
OG0001483	Pc18g05940	53503-Pc.00g071750.m01.polypeptide.OG0002159
OG0001484	Pc18g05930	53503-Pc.00g060970.m01.polypeptide.OG0002160
OG0001485	Pc21g05980	53503-Pc.00g006860.m01.polypeptide.OG0002161
OG0001486	Pc21g05960	53503-Pc.00g006870.m01.polypeptide.OG0002162
OG0001487	Pc21g05950	53503-Pc.00g006880.m01.polypeptide.OG0002163
OG0001488	Pc21g11720	53503-Pc.00g035890.m01.polypeptide.OG0002165
OG0001489	Pc21g11680	53503-Pc.00g035870.m01.polypeptide.OG0002167
OG0001490	Pc21g11640	53503-Pc.00g035840.m01.polypeptide.OG0002169
OG0001491	Pc21g11580	53503-Pc.00g035810.m01.polypeptide.OG0002170
OG0001492	Pc21g11560	53503-Pc.00g035790.m01.polypeptide.OG0002171
OG0001493	Pc21g11510	53503-Pc.00g035740.m01.polypeptide.OG0002173
OG0001494	Pc21g11500	53503-Pc.00g035730.m01.polypeptide.OG0002174
OG0001495	Pc21g11490	53503-Pc.00g098250.m01.polypeptide.OG0002175
OG0001496	Pc21g11470	53503-Pc.00g098230.m01.polypeptide.OG0002176
OG0001497	Pc21g11450	53503-Pc.00g101030.m01.polypeptide.OG0002178
OG0001498	Pc21g11440	53503-Pc.00g082900.m01.polypeptide.OG0002179
OG0001499	Pc21g11420	53503-Pc.00g082880.m01.polypeptide.OG0002180
OG0001500	Pc21g11410	53503-Pc.00g082870.m01.polypeptide.OG0002181
OG0001501	Pc21g11400	53503-Pc.00g082860.m01.polypeptide.OG0002182
OG0001502	Pc21g11380	53503-Pc.00g082850.m01.polypeptide.OG0002183
OG0001503	Pc21g11360	53503-Pc.00g082830.m01.polypeptide.OG0002184
OG0001504	Pc21g11350	53503-Pc.00g082820.m01.polypeptide.OG0002185
OG0001505	Pc21g11330	53503-Pc.00g020440.m01.polypeptide.OG0002186
OG0001506	Pc21g11320	53503-Pc.00g020430.m01.polypeptide.OG0002187
OG0001507	Pc21g11310	53503-Pc.00g020420.m01.polypeptide.OG0002188
OG0001508	Pc21g11300	53503-Pc.00g020410.m01.polypeptide.OG0002189
OG0001509	Pc21g11240	53503-Pc.00g020360.m01.polypeptide.OG0002192
OG0001510	Pc21g11210	53503-Pc.00g020330.m01.polypeptide.OG0002194
OG0001511	Pc21g11200	53503-Pc.00g020320.m01.polypeptide.OG0002195
OG0001512	Pc21g11190	53503-Pc.00g020310.m01.polypeptide.OG0002196
OG0001513	Pc21g11180	53503-Pc.00g020300.m01.polypeptide.OG0002197
OG0001514	Pc21g11160	53503-Pc.00g020280.m01.polypeptide.OG0002199
OG0001515	Pc21g11150	53503-Pc.00g020270.m01.polypeptide.OG0002200
OG0001516	Pc21g11140	53503-Pc.00g020260.m01.polypeptide.OG0002201
OG0001517	Pc21g11130	53503-Pc.00g020250.m01.polypeptide.OG0002202
OG0001518	Pc21g11120	53503-Pc.00g020240.m01.polypeptide.OG0002203
OG0001519	Pc21g11110	53503-Pc.00g020230.m01.polypeptide.OG0002204
OG0001520	Pc21g11100	53503-Pc.00g020220.m01.polypeptide.OG0002205
OG0001521	Pc21g11090	53503-Pc.00g020210.m01.polypeptide.OG0002206
OG0001522	Pc21g11080	53503-Pc.00g020200.m01.polypeptide.OG0002207
OG0001523	Pc21g11060	53503-Pc.00g020180.m01.polypeptide.OG0002208
OG0001524	Pc21g11050	53503-Pc.00g020170.m01.polypeptide.OG0002209
OG0001525	Pc22g18530	53503-Pc.00g058530.m01.polypeptide.OG0002213
OG0001526	Pc22g18540	53503-Pc.00g058540.m01.polypeptide.OG0002214
OG0001527	Pc22g18550	53503-Pc.00g058550.m01.polypeptide.OG0002215
OG0001528	Pc22g18560	53503-Pc.00g058560.m01.polypeptide.OG0002216
OG0001529	Pc22g18590	53503-Pc.00g058580.m01.polypeptide.OG0002217
OG0001530	Pc22g18600	53503-Pc.00g058590.m01.polypeptide.OG0002218
OG0001531	Pc22g18470	53503-Pc.00g058480.m01.polypeptide.OG0002219
OG0001532	Pc22g18440	53503-Pc.00g058460.m01.polypeptide.OG0002220
OG0001533	Pc22g18430	53503-Pc.00g058450.m01.polypeptide.OG0002221
OG0001534	Pc22g18420	53503-Pc.00g058440.m01.polypeptide.OG0002222
OG0001535	Pc22g18410	53503-Pc.00g058430.m01.polypeptide.OG0002223
OG0001536	Pc22g18400	53503-Pc.00g058420.m01.polypeptide.OG0002224
OG0001537	Pc20g02630	53503-Pc.00g028770.m01.polypeptide.OG0002226
OG0001538	Pc20g02570	53503-Pc.00g087980.m01.polypeptide.OG0002228
OG0001539	Pc20g02560	53503-Pc.00g087990.m01.polypeptide.OG0002229
OG0001540	Pc20g02530	53503-Pc.00g088000.m01.polypeptide.OG0002230
OG0001541	Pc20g02420	53503-Pc.00g058340.m01.polypeptide.OG0002231
OG0001542	Pc13g04170	53503-Pc.00g030640.m01.polypeptide.OG0002232
OG0001543	Pc20g02240	53503-Pc.00g058190.m01.polypeptide.OG0002233
OG0001544	Pc20g02180	53503-Pc.00g054790.m01.polypeptide.OG0002235
OG0001545	Pc20g02170	53503-Pc.00g054780.m01.polypeptide.OG0002236
OG0001546	Pc20g02150	53503-Pc.00g054760.m01.polypeptide.OG0002237
OG0001547	Pc20g02140	53503-Pc.00g054750.m01.polypeptide.OG0002238
OG0001548	Pc20g02110	53503-Pc.00g054730.m01.polypeptide.OG0002240
OG0001549	Pc20g02100	53503-Pc.00g054720.m01.polypeptide.OG0002241
OG0001550	Pc20g02090	53503-Pc.00g054710.m01.polypeptide.OG0002242
OG0001551	Pc20g02080	53503-Pc.00g054700.m01.polypeptide.OG0002243
OG0001552	Pc20g02060	53503-Pc.00g054690.m01.polypeptide.OG0002244
OG0001553	Pc22g21540	53503-Pc.00g077060.m01.polypeptide.OG0002246
OG0001554	Pc22g21530	53503-Pc.00g077050.m01.polypeptide.OG0002247
OG0001555	Pc22g21510	53503-Pc.00g077040.m01.polypeptide.OG0002248
OG0001556	Pc22g21500	53503-Pc.00g077030.m01.polypeptide.OG0002249
OG0001557	Pc22g21490	53503-Pc.00g077020.m01.polypeptide.OG0002250
OG0001558	Pc15g00790	53503-Pc.00g051300.m01.polypeptide.OG0002251
OG0001559	Pc15g00780	53503-Pc.00g051290.m01.polypeptide.OG0002252
OG0001560	Pc15g00770	53503-Pc.00g051280.m01.polypeptide.OG0002253
OG0001561	Pc15g00800	53503-Pc.00g051310.m01.polypeptide.OG0002254
OG0001562	Pc15g00810	53503-Pc.00g051320.m01.polypeptide.OG0002255
OG0001563	Pc20g05890	53503-Pc.00g087060.m01.polypeptide.OG0002260
OG0001564	Pc20g05880	53503-Pc.00g087050.m01.polypeptide.OG0002261
OG0001565	Pc20g05920	53503-Pc.00g056670.m01.polypeptide.OG0002262
OG0001566	Pc20g05910	53503-Pc.00g087080.m01.polypeptide.OG0002263
OG0001567	Pc20g06000	53503-Pc.00g056710.m01.polypeptide.OG0002266
OG0001568	Pc20g06010	53503-Pc.00g056720.m01.polypeptide.OG0002267
OG0001569	Pc20g06030	53503-Pc.00g056740.m01.polypeptide.OG0002268
OG0001570	Pc20g06050	53503-Pc.00g056760.m01.polypeptide.OG0002270
OG0001571	Pc20g06070	53503-Pc.00g056770.m01.polypeptide.OG0002271
OG0001572	Pc20g06080	53503-Pc.00g056780.m01.polypeptide.OG0002272
OG0001573	Pc20g06090	53503-Pc.00g056790.m01.polypeptide.OG0002273
OG0001574	Pc20g06130	53503-Pc.00g094380.m01.polypeptide.OG0002275
OG0001575	Pc20g06170	53503-Pc.00g094420.m01.polypeptide.OG0002277
OG0001576	Pc20g06220	53503-Pc.00g096870.m01.polypeptide.OG0002278
OG0001577	Pc20g06230	53503-Pc.00g096860.m01.polypeptide.OG0002279
OG0001578	Pc20g06410	53503-Pc.00g040580.m01.polypeptide.OG0002280
OG0001579	Pc20g06420	53503-Pc.00g040570.m01.polypeptide.OG0002281
OG0001580	Pc20g06430	53503-Pc.00g040560.m01.polypeptide.OG0002282
OG0001581	Pc20g06440	53503-Pc.00g040550.m01.polypeptide.OG0002283
OG0001582	Pc20g06450	53503-Pc.00g040540.m01.polypeptide.OG0002284
OG0001583	Pc20g06460	53503-Pc.00g040530.m01.polypeptide.OG0002285
OG0001584	Pc20g04810	53503-Pc.00g037990.m01.polypeptide.OG0002287
OG0001585	Pc20g04800	53503-Pc.00g038000.m01.polypeptide.OG0002288
OG0001586	Pc20g04790	53503-Pc.00g038010.m01.polypeptide.OG0002289
OG0001587	Pc20g04780	53503-Pc.00g038020.m01.polypeptide.OG0002290
OG0001588	Pc20g04710	53503-Pc.00g038070.m01.polypeptide.OG0002292
OG0001589	Pc20g04410	53503-Pc.00g089350.m01.polypeptide.OG0002293
OG0001590	Pc20g04390	53503-Pc.00g089370.m01.polypeptide.OG0002294
OG0001591	Pc20g04380	53503-Pc.00g089380.m01.polypeptide.OG0002295
OG0001592	Pc20g04370	53503-Pc.00g089390.m01.polypeptide.OG0002296
OG0001593	Pc20g04360	53503-Pc.00g089400.m01.polypeptide.OG0002297
OG0001594	Pc12g02480	53503-Pc.00g050140.m01.polypeptide.OG0002300
OG0001595	Pc12g02290	53503-Pc.00g083630.m01.polypeptide.OG0002302
OG0001596	Pc12g02280	53503-Pc.00g083640.m01.polypeptide.OG0002303
OG0001597	PFA4	53503-Pc.00g083660.m01.polypeptide.OG0002304
OG0001598	Pc12g02070	53503-Pc.00g071530.m01.polypeptide.OG0002305
OG0001599	Pc12g01950	53503-Pc.00g081350.m01.polypeptide.OG0002308
OG0001600	Pc12g01940	53503-Pc.00g081360.m01.polypeptide.OG0002309
OG0001601	Pc12g01740	53503-Pc.00g061220.m01.polypeptide.OG0002310
OG0001602	Pc12g01650	53503-Pc.00g061170.m01.polypeptide.OG0002311
OG0001603	Pc20g01960	53503-Pc.00g080640.m01.polypeptide.OG0002313
OG0001604	Pc16g06300	53503-Pc.00g080550.m01.polypeptide.OG0002314
OG0001605	Pc16g06220	53503-Pc.00g080620.m01.polypeptide.OG0002315
OG0001606	Pc12g07410	53503-Pc.00g065230.m01.polypeptide.OG0002317
OG0001607	Pc12g07420	53503-Pc.00g065240.m01.polypeptide.OG0002318
OG0001608	Pc12g07440	53503-Pc.00g053590.m01.polypeptide.OG0002319
OG0001609	Pc12g07450	53503-Pc.00g053610.m01.polypeptide.OG0002321
OG0001610	Pc12g07460	53503-Pc.00g053620.m01.polypeptide.OG0002322
OG0001611	Pc12g07470	53503-Pc.00g053630.m01.polypeptide.OG0002323
OG0001612	Pc12g07480	53503-Pc.00g053640.m01.polypeptide.OG0002324
OG0001613	Pc12g07290	53503-Pc.00g065170.m01.polypeptide.OG0002326
OG0001614	Pc12g07270	53503-Pc.00g065150.m01.polypeptide.OG0002327
OG0001615	Pc12g07260	53503-Pc.00g065140.m01.polypeptide.OG0002328
OG0001616	Pc12g07250	53503-Pc.00g065130.m01.polypeptide.OG0002329
OG0001617	Pc12g07210	53503-Pc.00g065120.m01.polypeptide.OG0002330
OG0001618	Pc12g07200	53503-Pc.00g065110.m01.polypeptide.OG0002331
OG0001619	Pc22g13450	53503-Pc.00g038740.m01.polypeptide.OG0002333
OG0001620	Pc22g13390	53503-Pc.00g038760.m01.polypeptide.OG0002334
OG0001621	Pc12g05640	53503-Pc.00g067100.m01.polypeptide.OG0002335
OG0001622	Pc12g05660	53503-Pc.00g067090.m01.polypeptide.OG0002336
OG0001623	Pc12g05690	53503-Pc.00g067070.m01.polypeptide.OG0002337
OG0001624	Pc12g05740	53503-Pc.00g067030.m01.polypeptide.OG0002338
OG0001625	Pc12g05750	53503-Pc.00g067020.m01.polypeptide.OG0002339
OG0001626	Pc12g05760	53503-Pc.00g067010.m01.polypeptide.OG0002340
OG0001627	Pc12g05820	53503-Pc.00g036600.m01.polypeptide.OG0002341
OG0001628	Pc12g05830	53503-Pc.00g036610.m01.polypeptide.OG0002342
OG0001629	Pc12g05840	53503-Pc.00g036620.m01.polypeptide.OG0002343
OG0001630	Pc12g05850	53503-Pc.00g036630.m01.polypeptide.OG0002344
OG0001631	Pc12g05890	53503-Pc.00g036650.m01.polypeptide.OG0002346
OG0001632	Pc12g05900	53503-Pc.00g036660.m01.polypeptide.OG0002347
OG0001633	Pc12g05910	53503-Pc.00g036670.m01.polypeptide.OG0002348
OG0001634	Pc12g05920	53503-Pc.00g036680.m01.polypeptide.OG0002349
OG0001635	Pc12g05930	53503-Pc.00g036690.m01.polypeptide.OG0002350
OG0001636	Pc12g05940	53503-Pc.00g036700.m01.polypeptide.OG0002351
OG0001637	Pc12g05950	53503-Pc.00g036710.m01.polypeptide.OG0002352
OG0001638	Pc12g05960	53503-Pc.00g036720.m01.polypeptide.OG0002353
OG0001639	Pc12g05980	53503-Pc.00g036740.m01.polypeptide.OG0002355
OG0001640	Pc12g06000	53503-Pc.00g036750.m01.polypeptide.OG0002356
OG0001641	Pc12g06020	53503-Pc.00g036760.m01.polypeptide.OG0002357
OG0001642	Pc12g06080	53503-Pc.00g036790.m01.polypeptide.OG0002359
OG0001643	Pc12g06100	53503-Pc.00g036810.m01.polypeptide.OG0002361
OG0001644	Pc12g06110	53503-Pc.00g036820.m01.polypeptide.OG0002362
OG0001645	Pc12g06120	53503-Pc.00g036830.m01.polypeptide.OG0002363
OG0001646	Pc12g06250	53503-Pc.00g065320.m01.polypeptide.OG0002365
OG0001647	Pc12g06220	53503-Pc.00g065290.m01.polypeptide.OG0002366
OG0001648	Pc12g06170	53503-Pc.00g036880.m01.polypeptide.OG0002367
OG0001649	Pc12g06180	53503-Pc.00g036890.m01.polypeptide.OG0002368
OG0001650	Pc12g06620	53503-Pc.00g059010.m01.polypeptide.OG0002370
OG0001651	Pc12g06630	53503-Pc.00g059020.m01.polypeptide.OG0002371
OG0001652	Pc12g06640	53503-Pc.00g059030.m01.polypeptide.OG0002372
OG0001653	Pc21g18250	53503-Pc.00g053160.m01.polypeptide.OG0002375
OG0001654	Pc21g18280	53503-Pc.00g053180.m01.polypeptide.OG0002376
OG0001655	Pc21g18290	53503-Pc.00g053190.m01.polypeptide.OG0002377
OG0001656	Pc21g18320	53503-Pc.00g053220.m01.polypeptide.OG0002380
OG0001657	Pc21g18400	53503-Pc.00g095190.m01.polypeptide.OG0002381
OG0001658	Pc21g18410	53503-Pc.00g095180.m01.polypeptide.OG0002382
OG0001659	Pc21g18420	53503-Pc.00g095170.m01.polypeptide.OG0002383
OG0001660	Pc21g18530	53503-Pc.00g082500.m01.polypeptide.OG0002385
OG0001661	Pc21g18540	53503-Pc.00g082490.m01.polypeptide.OG0002386
OG0001662	Pc21g18550	53503-Pc.00g101270.m01.polypeptide.OG0002387
OG0001663	Pc21g18660	53503-Pc.00g031390.m01.polypeptide.OG0002388
OG0001664	Pc21g18650	53503-Pc.00g031400.m01.polypeptide.OG0002389
OG0001665	Pc21g18560	53503-Pc.00g031480.m01.polypeptide.OG0002391
OG0001666	Pc21g14220	53503-Pc.00g064560.m01.polypeptide.OG0002392
OG0001667	Pc21g14250	53503-Pc.00g064590.m01.polypeptide.OG0002394
OG0001668	Pc21g14320	53503-Pc.00g089160.m01.polypeptide.OG0002398
OG0001669	Pc21g14330	53503-Pc.00g089170.m01.polypeptide.OG0002399
OG0001670	Pc21g14340	53503-Pc.00g089180.m01.polypeptide.OG0002400
OG0001671	Pc21g16890	53503-Pc.00g017300.m01.polypeptide.OG0002401
OG0001672	Pc21g16830	53503-Pc.00g017250.m01.polypeptide.OG0002402
OG0001673	Pc21g16790	53503-Pc.00g017230.m01.polypeptide.OG0002403
OG0001674	Pc21g16640	53503-Pc.00g017160.m01.polypeptide.OG0002405
OG0001675	Pc21g16630	53503-Pc.00g017150.m01.polypeptide.OG0002406
OG0001676	Pc21g16540	53503-Pc.00g017100.m01.polypeptide.OG0002408
OG0001677	Pc21g16520	53503-Pc.00g017080.m01.polypeptide.OG0002409
OG0001678	Pc21g16480	53503-Pc.00g017070.m01.polypeptide.OG0002410
OG0001679	Pc21g16380	53503-Pc.00g097290.m01.polypeptide.OG0002411
OG0001680	Pc21g16370	53503-Pc.00g097280.m01.polypeptide.OG0002412
OG0001681	Pc21g16340	53503-Pc.00g070670.m01.polypeptide.OG0002415
OG0001682	Pc21g16280	53503-Pc.00g070720.m01.polypeptide.OG0002420
OG0001683	Pc21g16240	53503-Pc.00g070740.m01.polypeptide.OG0002421
OG0001684	Pc21g16220	53503-Pc.00g070760.m01.polypeptide.OG0002422
OG0001685	Pc21g16210	53503-Pc.00g070770.m01.polypeptide.OG0002423
OG0001686	Pc21g16190	53503-Pc.00g070790.m01.polypeptide.OG0002425
OG0001687	Pc21g16130	53503-Pc.00g093590.m01.polypeptide.OG0002427
OG0001688	Pc21g16120	53503-Pc.00g093600.m01.polypeptide.OG0002428
OG0001689	Pc21g16100	53503-Pc.00g009630.m01.polypeptide.OG0002429
OG0001690	Pc21g16090	53503-Pc.00g009620.m01.polypeptide.OG0002430
OG0001691	Pc16g11180	53503-Pc.00g054500.m01.polypeptide.OG0002431
OG0001692	Pc16g11150	53503-Pc.00g054520.m01.polypeptide.OG0002432
OG0001693	Pc16g11110	53503-Pc.00g054560.m01.polypeptide.OG0002434
OG0001694	Pc16g11100	53503-Pc.00g054570.m01.polypeptide.OG0002435
OG0001695	Pc16g11070	53503-Pc.00g054590.m01.polypeptide.OG0002437
OG0001696	Pc22g09720	53503-Pc.00g037020.m01.polypeptide.OG0002441
OG0001697	Pc22g09730	53503-Pc.00g037030.m01.polypeptide.OG0002442
OG0001698	Pc22g09790	53503-Pc.00g037070.m01.polypeptide.OG0002443
OG0001699	Pc22g09810	53503-Pc.00g037080.m01.polypeptide.OG0002444
OG0001700	Pc21g12060	53503-Pc.00g023660.m01.polypeptide.OG0002445
OG0001701	Pc21g12070	53503-Pc.00g023670.m01.polypeptide.OG0002446
OG0001702	Pc21g12080	53503-Pc.00g023680.m01.polypeptide.OG0002447
OG0001703	Pc21g12090	53503-Pc.00g023690.m01.polypeptide.OG0002448
OG0001704	Pc21g12120	53503-Pc.00g023710.m01.polypeptide.OG0002449
OG0001705	Pc21g12230	53503-Pc.00g023810.m01.polypeptide.OG0002450
OG0001706	Pc21g12250	53503-Pc.00g023830.m01.polypeptide.OG0002451
OG0001707	Pc21g12240	53503-Pc.00g023820.m01.polypeptide.OG0002452
OG0001708	Pc21g12290	53503-Pc.00g023870.m01.polypeptide.OG0002453
OG0001709	Pc21g12690	53503-Pc.00g051060.m01.polypeptide.OG0002459
OG0001710	Pc21g12750	53503-Pc.00g051090.m01.polypeptide.OG0002460
OG0001711	Pc21g12760	53503-Pc.00g051100.m01.polypeptide.OG0002461
OG0001712	Pc21g12770	53503-Pc.00g051110.m01.polypeptide.OG0002462
OG0001713	Pc21g12780	53503-Pc.00g051120.m01.polypeptide.OG0002463
OG0001714	Pc21g12790	53503-Pc.00g051130.m01.polypeptide.OG0002464
OG0001715	Pc16g04770	53503-Pc.00g011320.m01.polypeptide.OG0002470
OG0001716	Pc16g04760	53503-Pc.00g011330.m01.polypeptide.OG0002471
OG0001717	PCH_Pc16g04730	53503-Pc.00g011350.m01.polypeptide.OG0002473
OG0001718	Pc16g04720	53503-Pc.00g011360.m01.polypeptide.OG0002474
OG0001719	Pc16g04800	53503-Pc.00g011310.m01.polypeptide.OG0002475
OG0001720	Pc16g04810	53503-Pc.00g011300.m01.polypeptide.OG0002476
OG0001721	Pc16g04820	53503-Pc.00g011290.m01.polypeptide.OG0002477
OG0001722	Pc16g04830	53503-Pc.00g011280.m01.polypeptide.OG0002478
OG0001723	Pc16g04920	53503-Pc.00g011220.m01.polypeptide.OG0002479
OG0001724	Pc16g04930	53503-Pc.00g011210.m01.polypeptide.OG0002480
OG0001725	Pc16g04940	53503-Pc.00g011200.m01.polypeptide.OG0002481
OG0001726	Pc16g04960	53503-Pc.00g011190.m01.polypeptide.OG0002482
OG0001727	Pc16g04970	53503-Pc.00g011180.m01.polypeptide.OG0002483
OG0001728	Pc16g04980	53503-Pc.00g011170.m01.polypeptide.OG0002484
OG0001729	Pc20g14730	53503-Pc.00g000590.m01.polypeptide.OG0002485
OG0001730	Pc20g14740	53503-Pc.00g000600.m01.polypeptide.OG0002486
OG0001731	Pc20g14750	53503-Pc.00g000610.m01.polypeptide.OG0002487
OG0001732	Pc20g14560	53503-Pc.00g000450.m01.polypeptide.OG0002488
OG0001733	Pc20g14580	53503-Pc.00g000470.m01.polypeptide.OG0002489
OG0001734	Pc20g14640	53503-Pc.00g000500.m01.polypeptide.OG0002492
OG0001735	Pc20g14660	53503-Pc.00g000520.m01.polypeptide.OG0002493
OG0001736	Pc20g14550	53503-Pc.00g000440.m01.polypeptide.OG0002495
OG0001737	Pc20g14500	53503-Pc.00g000410.m01.polypeptide.OG0002496
OG0001738	Pc20g14490	53503-Pc.00g000400.m01.polypeptide.OG0002497
OG0001739	Pc20g14480	53503-Pc.00g000390.m01.polypeptide.OG0002498
OG0001740	Pc20g14460	53503-Pc.00g000370.m01.polypeptide.OG0002500
OG0001741	Pc20g14450	53503-Pc.00g000360.m01.polypeptide.OG0002501
OG0001742	Pc22g25350	53503-Pc.00g030420.m01.polypeptide.OG0002503
OG0001743	Pc22g25380	53503-Pc.00g030490.m01.polypeptide.OG0002504
OG0001744	Pc22g25390	53503-Pc.00g101150.m01.polypeptide.OG0002505
OG0001745	Pc22g25400	53503-Pc.00g095000.m01.polypeptide.OG0002506
OG0001746	Pc22g25410	53503-Pc.00g095010.m01.polypeptide.OG0002507
OG0001747	Pc22g25470	53503-Pc.00g055260.m01.polypeptide.OG0002509
OG0001748	Pc22g25490	53503-Pc.00g055250.m01.polypeptide.OG0002510
OG0001749	Pc22g25510	53503-Pc.00g055230.m01.polypeptide.OG0002511
OG0001750	Pc22g25530	53503-Pc.00g055210.m01.polypeptide.OG0002512
OG0001751	Pc22g25540	53503-Pc.00g055200.m01.polypeptide.OG0002513
OG0001752	Pc22g25550	53503-Pc.00g055190.m01.polypeptide.OG0002514
OG0001753	Pc22g25560	53503-Pc.00g055180.m01.polypeptide.OG0002515
OG0001754	Pc22g25570	53503-Pc.00g055170.m01.polypeptide.OG0002516
OG0001755	Pc22g25640	53503-Pc.00g055110.m01.polypeptide.OG0002518
OG0001756	Pc22g25650	53503-Pc.00g055100.m01.polypeptide.OG0002519
OG0001757	Pc22g25680	53503-Pc.00g055090.m01.polypeptide.OG0002520
OG0001758	Pc13g03170	53503-Pc.00g092710.m01.polypeptide.OG0002521
OG0001759	Pc13g03180	53503-Pc.00g089690.m01.polypeptide.OG0002522
OG0001760	Pc13g03190	53503-Pc.00g089680.m01.polypeptide.OG0002523
OG0001761	Pc13g03200	53503-Pc.00g089670.m01.polypeptide.OG0002524
OG0001762	Pc13g03210	53503-Pc.00g089660.m01.polypeptide.OG0002525
OG0001763	Pc13g03220	53503-Pc.00g089650.m01.polypeptide.OG0002526
OG0001764	Pc13g03230	53503-Pc.00g048620.m01.polypeptide.OG0002527
OG0001765	Pc13g03370	53503-Pc.00g048500.m01.polypeptide.OG0002529
OG0001766	Pc13g03280	53503-Pc.00g048570.m01.polypeptide.OG0002530
OG0001767	Pc13g03270	53503-Pc.00g048580.m01.polypeptide.OG0002531
OG0001768	Pc13g03250	53503-Pc.00g048600.m01.polypeptide.OG0002532
OG0001769	Pc13g03420	53503-Pc.00g048450.m01.polypeptide.OG0002533
OG0001770	Pc13g03430	53503-Pc.00g048440.m01.polypeptide.OG0002534
OG0001771	Pc13g03440	53503-Pc.00g048430.m01.polypeptide.OG0002535
OG0001772	Pc13g03460	53503-Pc.00g048410.m01.polypeptide.OG0002536
OG0001773	Pc22g25320	53503-Pc.00g030450.m01.polypeptide.OG0002538
OG0001774	Pc22g25310	53503-Pc.00g030460.m01.polypeptide.OG0002539
OG0001775	Pc22g25300	53503-Pc.00g030470.m01.polypeptide.OG0002540
OG0001776	Pc22g25290	53503-Pc.00g030480.m01.polypeptide.OG0002541
OG0001777	Pc22g25240	53503-Pc.00g030380.m01.polypeptide.OG0002543
OG0001778	Pc22g25230	53503-Pc.00g030370.m01.polypeptide.OG0002544
OG0001779	Pc22g25080	53503-Pc.00g030240.m01.polypeptide.OG0002548
OG0001780	Pc22g25050	53503-Pc.00g030210.m01.polypeptide.OG0002550
OG0001781	Pc16g10090	53503-Pc.00g073210.m01.polypeptide.OG0002552
OG0001782	Pc16g10100	53503-Pc.00g073200.m01.polypeptide.OG0002553
OG0001783	Pc16g10110	53503-Pc.00g073190.m01.polypeptide.OG0002554
OG0001784	Pc16g10120	53503-Pc.00g073180.m01.polypeptide.OG0002555
OG0001785	Pc16g10150	53503-Pc.00g073140.m01.polypeptide.OG0002556
OG0001786	Pc16g10170	53503-Pc.00g073130.m01.polypeptide.OG0002557
OG0001787	Pc16g10280	53503-Pc.00g031730.m01.polypeptide.OG0002558
OG0001788	Pc16g10300	53503-Pc.00g031710.m01.polypeptide.OG0002559
OG0001789	Pc16g10310	53503-Pc.00g031700.m01.polypeptide.OG0002560
