Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000018	uniProt.taxonomy_id_500485	n1	1.0	Terminal	uniProt_taxonomy_id_500485_Pc16g07130, uniProt_taxonomy_id_500485_Pc16g13850	uniProt_taxonomy_id_500485_Pc13g01040, uniProt_taxonomy_id_500485_Pc21g20060, uniProt_taxonomy_id_500485_Pc22g22720, uniProt_taxonomy_id_500485_Pc16g03660, uniProt_taxonomy_id_500485_Pc12g16110, uniProt_taxonomy_id_500485_Pc12g10160, uniProt_taxonomy_id_500485_Pc22g06120, uniProt_taxonomy_id_500485_Pc16g03080, uniProt_taxonomy_id_500485_Pc22g20550, uniProt_taxonomy_id_500485_Pc12g14730, uniProt_taxonomy_id_500485_Pc16g02190, uniProt_taxonomy_id_500485_Pc21g00930, uniProt_taxonomy_id_500485_Pc13g13640, uniProt_taxonomy_id_500485_Pc21g10040, uniProt_taxonomy_id_500485_Pc22g15840, uniProt_taxonomy_id_500485_Pc16g08610, uniProt_taxonomy_id_500485_Pc12g09120, uniProt_taxonomy_id_500485_Pc22g01800, uniProt_taxonomy_id_500485_Pc12g12920, uniProt_taxonomy_id_500485_Pc12g09680, uniProt_taxonomy_id_500485_Pc06g00240, uniProt_taxonomy_id_500485_Pc20g10670
OG0000018	uniProt.taxonomy_id_500485	n2	1.0	Terminal	uniProt_taxonomy_id_500485_Pc16g07130	uniProt_taxonomy_id_500485_Pc16g13850
OG0000018	uniProt.taxonomy_id_500485	n3	1.0	Terminal	uniProt_taxonomy_id_500485_Pc13g01040, uniProt_taxonomy_id_500485_Pc21g20060, uniProt_taxonomy_id_500485_Pc22g22720, uniProt_taxonomy_id_500485_Pc16g03660, uniProt_taxonomy_id_500485_Pc12g16110, uniProt_taxonomy_id_500485_Pc12g10160, uniProt_taxonomy_id_500485_Pc22g06120, uniProt_taxonomy_id_500485_Pc16g03080, uniProt_taxonomy_id_500485_Pc22g20550, uniProt_taxonomy_id_500485_Pc12g14730, uniProt_taxonomy_id_500485_Pc16g02190, uniProt_taxonomy_id_500485_Pc21g00930, uniProt_taxonomy_id_500485_Pc13g13640, uniProt_taxonomy_id_500485_Pc21g10040	uniProt_taxonomy_id_500485_Pc22g15840, uniProt_taxonomy_id_500485_Pc16g08610, uniProt_taxonomy_id_500485_Pc12g09120, uniProt_taxonomy_id_500485_Pc22g01800, uniProt_taxonomy_id_500485_Pc12g12920, uniProt_taxonomy_id_500485_Pc12g09680, uniProt_taxonomy_id_500485_Pc06g00240, uniProt_taxonomy_id_500485_Pc20g10670
OG0000018	uniProt.taxonomy_id_500485	n4	1.0	Terminal	uniProt_taxonomy_id_500485_Pc13g01040	uniProt_taxonomy_id_500485_Pc21g20060, uniProt_taxonomy_id_500485_Pc22g22720, uniProt_taxonomy_id_500485_Pc16g03660, uniProt_taxonomy_id_500485_Pc12g16110, uniProt_taxonomy_id_500485_Pc12g10160, uniProt_taxonomy_id_500485_Pc22g06120, uniProt_taxonomy_id_500485_Pc16g03080, uniProt_taxonomy_id_500485_Pc22g20550, uniProt_taxonomy_id_500485_Pc12g14730, uniProt_taxonomy_id_500485_Pc16g02190, uniProt_taxonomy_id_500485_Pc21g00930, uniProt_taxonomy_id_500485_Pc13g13640, uniProt_taxonomy_id_500485_Pc21g10040
OG0000018	uniProt.taxonomy_id_500485	n5	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g20060, uniProt_taxonomy_id_500485_Pc22g22720, uniProt_taxonomy_id_500485_Pc16g03660, uniProt_taxonomy_id_500485_Pc12g16110, uniProt_taxonomy_id_500485_Pc12g10160, uniProt_taxonomy_id_500485_Pc22g06120, uniProt_taxonomy_id_500485_Pc16g03080, uniProt_taxonomy_id_500485_Pc22g20550, uniProt_taxonomy_id_500485_Pc12g14730, uniProt_taxonomy_id_500485_Pc16g02190, uniProt_taxonomy_id_500485_Pc21g00930, uniProt_taxonomy_id_500485_Pc13g13640	uniProt_taxonomy_id_500485_Pc21g10040
OG0000018	uniProt.taxonomy_id_500485	n6	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g20060, uniProt_taxonomy_id_500485_Pc22g22720, uniProt_taxonomy_id_500485_Pc16g03660, uniProt_taxonomy_id_500485_Pc12g16110, uniProt_taxonomy_id_500485_Pc12g10160, uniProt_taxonomy_id_500485_Pc22g06120, uniProt_taxonomy_id_500485_Pc16g03080, uniProt_taxonomy_id_500485_Pc22g20550, uniProt_taxonomy_id_500485_Pc12g14730, uniProt_taxonomy_id_500485_Pc16g02190	uniProt_taxonomy_id_500485_Pc21g00930, uniProt_taxonomy_id_500485_Pc13g13640
OG0000018	uniProt.taxonomy_id_500485	n7	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g20060, uniProt_taxonomy_id_500485_Pc22g22720, uniProt_taxonomy_id_500485_Pc16g03660, uniProt_taxonomy_id_500485_Pc12g16110, uniProt_taxonomy_id_500485_Pc12g10160	uniProt_taxonomy_id_500485_Pc22g06120, uniProt_taxonomy_id_500485_Pc16g03080, uniProt_taxonomy_id_500485_Pc22g20550, uniProt_taxonomy_id_500485_Pc12g14730, uniProt_taxonomy_id_500485_Pc16g02190
OG0000018	uniProt.taxonomy_id_500485	n8	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g20060, uniProt_taxonomy_id_500485_Pc22g22720, uniProt_taxonomy_id_500485_Pc16g03660	uniProt_taxonomy_id_500485_Pc12g16110, uniProt_taxonomy_id_500485_Pc12g10160
OG0000018	uniProt.taxonomy_id_500485	n9	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g20060, uniProt_taxonomy_id_500485_Pc22g22720	uniProt_taxonomy_id_500485_Pc16g03660
OG0000018	uniProt.taxonomy_id_500485	n10	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g20060	uniProt_taxonomy_id_500485_Pc22g22720
OG0000018	uniProt.taxonomy_id_500485	n11	1.0	Terminal	uniProt_taxonomy_id_500485_Pc12g16110	uniProt_taxonomy_id_500485_Pc12g10160
OG0000018	uniProt.taxonomy_id_500485	n12	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g06120, uniProt_taxonomy_id_500485_Pc16g03080	uniProt_taxonomy_id_500485_Pc22g20550, uniProt_taxonomy_id_500485_Pc12g14730, uniProt_taxonomy_id_500485_Pc16g02190
OG0000018	uniProt.taxonomy_id_500485	n13	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g06120	uniProt_taxonomy_id_500485_Pc16g03080
OG0000018	uniProt.taxonomy_id_500485	n14	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g20550, uniProt_taxonomy_id_500485_Pc12g14730	uniProt_taxonomy_id_500485_Pc16g02190
OG0000018	uniProt.taxonomy_id_500485	n15	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g20550	uniProt_taxonomy_id_500485_Pc12g14730
OG0000018	uniProt.taxonomy_id_500485	n16	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g00930	uniProt_taxonomy_id_500485_Pc13g13640
OG0000018	uniProt.taxonomy_id_500485	n17	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g15840, uniProt_taxonomy_id_500485_Pc16g08610	uniProt_taxonomy_id_500485_Pc12g09120, uniProt_taxonomy_id_500485_Pc22g01800, uniProt_taxonomy_id_500485_Pc12g12920, uniProt_taxonomy_id_500485_Pc12g09680, uniProt_taxonomy_id_500485_Pc06g00240, uniProt_taxonomy_id_500485_Pc20g10670
OG0000018	uniProt.taxonomy_id_500485	n18	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g15840	uniProt_taxonomy_id_500485_Pc16g08610
OG0000018	uniProt.taxonomy_id_500485	n19	1.0	Terminal	uniProt_taxonomy_id_500485_Pc12g09120, uniProt_taxonomy_id_500485_Pc22g01800, uniProt_taxonomy_id_500485_Pc12g12920, uniProt_taxonomy_id_500485_Pc12g09680	uniProt_taxonomy_id_500485_Pc06g00240, uniProt_taxonomy_id_500485_Pc20g10670
OG0000018	uniProt.taxonomy_id_500485	n20	1.0	Terminal	uniProt_taxonomy_id_500485_Pc12g09120, uniProt_taxonomy_id_500485_Pc22g01800, uniProt_taxonomy_id_500485_Pc12g12920	uniProt_taxonomy_id_500485_Pc12g09680
OG0000018	uniProt.taxonomy_id_500485	n21	1.0	Terminal	uniProt_taxonomy_id_500485_Pc12g09120, uniProt_taxonomy_id_500485_Pc22g01800	uniProt_taxonomy_id_500485_Pc12g12920
OG0000018	uniProt.taxonomy_id_500485	n22	1.0	Terminal	uniProt_taxonomy_id_500485_Pc12g09120	uniProt_taxonomy_id_500485_Pc22g01800
OG0000018	uniProt.taxonomy_id_500485	n23	1.0	Terminal	uniProt_taxonomy_id_500485_Pc06g00240	uniProt_taxonomy_id_500485_Pc20g10670
OG0000019	uniProt.taxonomy_id_500485	n0	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g03870	uniProt_taxonomy_id_500485_Pc22g19550, uniProt_taxonomy_id_500485_Pc13g11510, uniProt_taxonomy_id_500485_Pc21g22880, uniProt_taxonomy_id_500485_Pc20g05280, uniProt_taxonomy_id_500485_Pc14g01600, uniProt_taxonomy_id_500485_Pc12g07160, uniProt_taxonomy_id_500485_Pc12g04110, uniProt_taxonomy_id_500485_Pc12g06410, uniProt_taxonomy_id_500485_Pc12g10820, uniProt_taxonomy_id_500485_Pc21g19090, uniProt_taxonomy_id_500485_Pc20g03230, uniProt_taxonomy_id_500485_Pc20g13750, uniProt_taxonomy_id_500485_Pc21g20270, uniProt_taxonomy_id_500485_Pc22g25180, uniProt_taxonomy_id_500485_Pc12g02760, uniProt_taxonomy_id_500485_Pc16g09450, uniProt_taxonomy_id_500485_Pc21g23520, uniProt_taxonomy_id_500485_Pc16g03680, uniProt_taxonomy_id_500485_Pc22g24930, uniProt_taxonomy_id_500485_Pc16g10620, uniProt_taxonomy_id_500485_Pc12g10140, uniProt_taxonomy_id_500485_Pc22g19310, uniProt_taxonomy_id_500485_Pc21g21550, uniProt_taxonomy_id_500485_Pc21g18910
OG0000019	uniProt.taxonomy_id_500485	n1	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g19550, uniProt_taxonomy_id_500485_Pc13g11510	uniProt_taxonomy_id_500485_Pc21g22880, uniProt_taxonomy_id_500485_Pc20g05280, uniProt_taxonomy_id_500485_Pc14g01600, uniProt_taxonomy_id_500485_Pc12g07160, uniProt_taxonomy_id_500485_Pc12g04110, uniProt_taxonomy_id_500485_Pc12g06410, uniProt_taxonomy_id_500485_Pc12g10820, uniProt_taxonomy_id_500485_Pc21g19090, uniProt_taxonomy_id_500485_Pc20g03230, uniProt_taxonomy_id_500485_Pc20g13750, uniProt_taxonomy_id_500485_Pc21g20270, uniProt_taxonomy_id_500485_Pc22g25180, uniProt_taxonomy_id_500485_Pc12g02760, uniProt_taxonomy_id_500485_Pc16g09450, uniProt_taxonomy_id_500485_Pc21g23520, uniProt_taxonomy_id_500485_Pc16g03680, uniProt_taxonomy_id_500485_Pc22g24930, uniProt_taxonomy_id_500485_Pc16g10620, uniProt_taxonomy_id_500485_Pc12g10140, uniProt_taxonomy_id_500485_Pc22g19310, uniProt_taxonomy_id_500485_Pc21g21550, uniProt_taxonomy_id_500485_Pc21g18910
OG0000019	uniProt.taxonomy_id_500485	n2	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g19550	uniProt_taxonomy_id_500485_Pc13g11510
OG0000019	uniProt.taxonomy_id_500485	n3	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g22880, uniProt_taxonomy_id_500485_Pc20g05280, uniProt_taxonomy_id_500485_Pc14g01600, uniProt_taxonomy_id_500485_Pc12g07160, uniProt_taxonomy_id_500485_Pc12g04110, uniProt_taxonomy_id_500485_Pc12g06410, uniProt_taxonomy_id_500485_Pc12g10820, uniProt_taxonomy_id_500485_Pc21g19090, uniProt_taxonomy_id_500485_Pc20g03230, uniProt_taxonomy_id_500485_Pc20g13750, uniProt_taxonomy_id_500485_Pc21g20270, uniProt_taxonomy_id_500485_Pc22g25180, uniProt_taxonomy_id_500485_Pc12g02760	uniProt_taxonomy_id_500485_Pc16g09450, uniProt_taxonomy_id_500485_Pc21g23520, uniProt_taxonomy_id_500485_Pc16g03680, uniProt_taxonomy_id_500485_Pc22g24930, uniProt_taxonomy_id_500485_Pc16g10620, uniProt_taxonomy_id_500485_Pc12g10140, uniProt_taxonomy_id_500485_Pc22g19310, uniProt_taxonomy_id_500485_Pc21g21550, uniProt_taxonomy_id_500485_Pc21g18910
OG0000019	uniProt.taxonomy_id_500485	n4	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g22880, uniProt_taxonomy_id_500485_Pc20g05280, uniProt_taxonomy_id_500485_Pc14g01600, uniProt_taxonomy_id_500485_Pc12g07160, uniProt_taxonomy_id_500485_Pc12g04110, uniProt_taxonomy_id_500485_Pc12g06410, uniProt_taxonomy_id_500485_Pc12g10820, uniProt_taxonomy_id_500485_Pc21g19090, uniProt_taxonomy_id_500485_Pc20g03230	uniProt_taxonomy_id_500485_Pc20g13750, uniProt_taxonomy_id_500485_Pc21g20270, uniProt_taxonomy_id_500485_Pc22g25180, uniProt_taxonomy_id_500485_Pc12g02760
OG0000019	uniProt.taxonomy_id_500485	n5	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g22880, uniProt_taxonomy_id_500485_Pc20g05280	uniProt_taxonomy_id_500485_Pc14g01600, uniProt_taxonomy_id_500485_Pc12g07160, uniProt_taxonomy_id_500485_Pc12g04110, uniProt_taxonomy_id_500485_Pc12g06410, uniProt_taxonomy_id_500485_Pc12g10820, uniProt_taxonomy_id_500485_Pc21g19090, uniProt_taxonomy_id_500485_Pc20g03230
OG0000019	uniProt.taxonomy_id_500485	n6	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g22880	uniProt_taxonomy_id_500485_Pc20g05280
OG0000019	uniProt.taxonomy_id_500485	n7	1.0	Terminal	uniProt_taxonomy_id_500485_Pc14g01600, uniProt_taxonomy_id_500485_Pc12g07160, uniProt_taxonomy_id_500485_Pc12g04110, uniProt_taxonomy_id_500485_Pc12g06410, uniProt_taxonomy_id_500485_Pc12g10820	uniProt_taxonomy_id_500485_Pc21g19090, uniProt_taxonomy_id_500485_Pc20g03230
OG0000019	uniProt.taxonomy_id_500485	n8	1.0	Terminal	uniProt_taxonomy_id_500485_Pc14g01600, uniProt_taxonomy_id_500485_Pc12g07160, uniProt_taxonomy_id_500485_Pc12g04110	uniProt_taxonomy_id_500485_Pc12g06410, uniProt_taxonomy_id_500485_Pc12g10820
OG0000019	uniProt.taxonomy_id_500485	n9	1.0	Terminal	uniProt_taxonomy_id_500485_Pc14g01600	uniProt_taxonomy_id_500485_Pc12g07160, uniProt_taxonomy_id_500485_Pc12g04110
OG0000019	uniProt.taxonomy_id_500485	n10	1.0	Terminal	uniProt_taxonomy_id_500485_Pc12g07160	uniProt_taxonomy_id_500485_Pc12g04110
OG0000019	uniProt.taxonomy_id_500485	n11	1.0	Terminal	uniProt_taxonomy_id_500485_Pc12g06410	uniProt_taxonomy_id_500485_Pc12g10820
OG0000019	uniProt.taxonomy_id_500485	n12	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g19090	uniProt_taxonomy_id_500485_Pc20g03230
OG0000019	uniProt.taxonomy_id_500485	n13	1.0	Terminal	uniProt_taxonomy_id_500485_Pc20g13750, uniProt_taxonomy_id_500485_Pc21g20270, uniProt_taxonomy_id_500485_Pc22g25180	uniProt_taxonomy_id_500485_Pc12g02760
OG0000019	uniProt.taxonomy_id_500485	n14	1.0	Terminal	uniProt_taxonomy_id_500485_Pc20g13750, uniProt_taxonomy_id_500485_Pc21g20270	uniProt_taxonomy_id_500485_Pc22g25180
OG0000019	uniProt.taxonomy_id_500485	n15	1.0	Terminal	uniProt_taxonomy_id_500485_Pc20g13750	uniProt_taxonomy_id_500485_Pc21g20270
OG0000019	uniProt.taxonomy_id_500485	n16	1.0	Terminal	uniProt_taxonomy_id_500485_Pc16g09450, uniProt_taxonomy_id_500485_Pc21g23520, uniProt_taxonomy_id_500485_Pc16g03680, uniProt_taxonomy_id_500485_Pc22g24930, uniProt_taxonomy_id_500485_Pc16g10620	uniProt_taxonomy_id_500485_Pc12g10140, uniProt_taxonomy_id_500485_Pc22g19310, uniProt_taxonomy_id_500485_Pc21g21550, uniProt_taxonomy_id_500485_Pc21g18910
OG0000019	uniProt.taxonomy_id_500485	n17	1.0	Terminal	uniProt_taxonomy_id_500485_Pc16g09450, uniProt_taxonomy_id_500485_Pc21g23520, uniProt_taxonomy_id_500485_Pc16g03680	uniProt_taxonomy_id_500485_Pc22g24930, uniProt_taxonomy_id_500485_Pc16g10620
OG0000019	uniProt.taxonomy_id_500485	n18	1.0	Terminal	uniProt_taxonomy_id_500485_Pc16g09450	uniProt_taxonomy_id_500485_Pc21g23520, uniProt_taxonomy_id_500485_Pc16g03680
OG0000019	uniProt.taxonomy_id_500485	n19	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g23520	uniProt_taxonomy_id_500485_Pc16g03680
OG0000019	uniProt.taxonomy_id_500485	n20	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g24930	uniProt_taxonomy_id_500485_Pc16g10620
OG0000019	uniProt.taxonomy_id_500485	n21	1.0	Terminal	uniProt_taxonomy_id_500485_Pc12g10140	uniProt_taxonomy_id_500485_Pc22g19310, uniProt_taxonomy_id_500485_Pc21g21550, uniProt_taxonomy_id_500485_Pc21g18910
OG0000019	uniProt.taxonomy_id_500485	n22	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g19310	uniProt_taxonomy_id_500485_Pc21g21550, uniProt_taxonomy_id_500485_Pc21g18910
OG0000019	uniProt.taxonomy_id_500485	n23	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g21550	uniProt_taxonomy_id_500485_Pc21g18910
OG0000020	uniProt.taxonomy_id_500485	n0	1.0	Terminal	uniProt_taxonomy_id_500485_Pc24g02060	uniProt_taxonomy_id_500485_Pc21g00500, uniProt_taxonomy_id_500485_Pc21g00080, uniProt_taxonomy_id_500485_Pc17g00860, uniProt_taxonomy_id_500485_Pc24g01140, uniProt_taxonomy_id_500485_Pc24g02460, uniProt_taxonomy_id_500485_Pc13g00480, uniProt_taxonomy_id_500485_Pc23g00240, uniProt_taxonomy_id_500485_Pc17g00560, uniProt_taxonomy_id_500485_Pc17g01260, uniProt_taxonomy_id_500485_Pc24g02310, uniProt_taxonomy_id_500485_Pc24g01660, uniProt_taxonomy_id_500485_Pc16g15500, uniProt_taxonomy_id_500485_Pc23g00160, uniProt_taxonomy_id_500485_Pc17g01150, uniProt_taxonomy_id_500485_Pc14g02190, uniProt_taxonomy_id_500485_Pc24g00710, uniProt_taxonomy_id_500485_Pc23g00800, uniProt_taxonomy_id_500485_Pc24g01430, uniProt_taxonomy_id_500485_Pc16g15240, uniProt_taxonomy_id_500485_Pc24g01360, uniProt_taxonomy_id_500485_Pc24g01150, uniProt_taxonomy_id_500485_Pc16g14850, uniProt_taxonomy_id_500485_Pc22g26230, uniProt_taxonomy_id_500485_Pc24g00350
OG0000020	uniProt.taxonomy_id_500485	n1	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g00500, uniProt_taxonomy_id_500485_Pc21g00080, uniProt_taxonomy_id_500485_Pc17g00860, uniProt_taxonomy_id_500485_Pc24g01140, uniProt_taxonomy_id_500485_Pc24g02460, uniProt_taxonomy_id_500485_Pc13g00480, uniProt_taxonomy_id_500485_Pc23g00240, uniProt_taxonomy_id_500485_Pc17g00560, uniProt_taxonomy_id_500485_Pc17g01260, uniProt_taxonomy_id_500485_Pc24g02310, uniProt_taxonomy_id_500485_Pc24g01660, uniProt_taxonomy_id_500485_Pc16g15500, uniProt_taxonomy_id_500485_Pc23g00160, uniProt_taxonomy_id_500485_Pc17g01150, uniProt_taxonomy_id_500485_Pc14g02190, uniProt_taxonomy_id_500485_Pc24g00710, uniProt_taxonomy_id_500485_Pc23g00800	uniProt_taxonomy_id_500485_Pc24g01430, uniProt_taxonomy_id_500485_Pc16g15240, uniProt_taxonomy_id_500485_Pc24g01360, uniProt_taxonomy_id_500485_Pc24g01150, uniProt_taxonomy_id_500485_Pc16g14850, uniProt_taxonomy_id_500485_Pc22g26230, uniProt_taxonomy_id_500485_Pc24g00350
OG0000020	uniProt.taxonomy_id_500485	n2	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g00500, uniProt_taxonomy_id_500485_Pc21g00080, uniProt_taxonomy_id_500485_Pc17g00860, uniProt_taxonomy_id_500485_Pc24g01140, uniProt_taxonomy_id_500485_Pc24g02460, uniProt_taxonomy_id_500485_Pc13g00480, uniProt_taxonomy_id_500485_Pc23g00240, uniProt_taxonomy_id_500485_Pc17g00560, uniProt_taxonomy_id_500485_Pc17g01260, uniProt_taxonomy_id_500485_Pc24g02310, uniProt_taxonomy_id_500485_Pc24g01660, uniProt_taxonomy_id_500485_Pc16g15500, uniProt_taxonomy_id_500485_Pc23g00160, uniProt_taxonomy_id_500485_Pc17g01150, uniProt_taxonomy_id_500485_Pc14g02190	uniProt_taxonomy_id_500485_Pc24g00710, uniProt_taxonomy_id_500485_Pc23g00800
OG0000020	uniProt.taxonomy_id_500485	n3	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g00500	uniProt_taxonomy_id_500485_Pc21g00080, uniProt_taxonomy_id_500485_Pc17g00860, uniProt_taxonomy_id_500485_Pc24g01140, uniProt_taxonomy_id_500485_Pc24g02460, uniProt_taxonomy_id_500485_Pc13g00480, uniProt_taxonomy_id_500485_Pc23g00240, uniProt_taxonomy_id_500485_Pc17g00560, uniProt_taxonomy_id_500485_Pc17g01260, uniProt_taxonomy_id_500485_Pc24g02310, uniProt_taxonomy_id_500485_Pc24g01660, uniProt_taxonomy_id_500485_Pc16g15500, uniProt_taxonomy_id_500485_Pc23g00160, uniProt_taxonomy_id_500485_Pc17g01150, uniProt_taxonomy_id_500485_Pc14g02190
OG0000020	uniProt.taxonomy_id_500485	n4	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g00080, uniProt_taxonomy_id_500485_Pc17g00860, uniProt_taxonomy_id_500485_Pc24g01140, uniProt_taxonomy_id_500485_Pc24g02460, uniProt_taxonomy_id_500485_Pc13g00480, uniProt_taxonomy_id_500485_Pc23g00240, uniProt_taxonomy_id_500485_Pc17g00560, uniProt_taxonomy_id_500485_Pc17g01260, uniProt_taxonomy_id_500485_Pc24g02310	uniProt_taxonomy_id_500485_Pc24g01660, uniProt_taxonomy_id_500485_Pc16g15500, uniProt_taxonomy_id_500485_Pc23g00160, uniProt_taxonomy_id_500485_Pc17g01150, uniProt_taxonomy_id_500485_Pc14g02190
OG0000020	uniProt.taxonomy_id_500485	n5	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g00080, uniProt_taxonomy_id_500485_Pc17g00860, uniProt_taxonomy_id_500485_Pc24g01140, uniProt_taxonomy_id_500485_Pc24g02460, uniProt_taxonomy_id_500485_Pc13g00480, uniProt_taxonomy_id_500485_Pc23g00240, uniProt_taxonomy_id_500485_Pc17g00560, uniProt_taxonomy_id_500485_Pc17g01260	uniProt_taxonomy_id_500485_Pc24g02310
OG0000020	uniProt.taxonomy_id_500485	n6	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g00080, uniProt_taxonomy_id_500485_Pc17g00860, uniProt_taxonomy_id_500485_Pc24g01140, uniProt_taxonomy_id_500485_Pc24g02460, uniProt_taxonomy_id_500485_Pc13g00480, uniProt_taxonomy_id_500485_Pc23g00240, uniProt_taxonomy_id_500485_Pc17g00560	uniProt_taxonomy_id_500485_Pc17g01260
OG0000020	uniProt.taxonomy_id_500485	n7	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g00080, uniProt_taxonomy_id_500485_Pc17g00860	uniProt_taxonomy_id_500485_Pc24g01140, uniProt_taxonomy_id_500485_Pc24g02460, uniProt_taxonomy_id_500485_Pc13g00480, uniProt_taxonomy_id_500485_Pc23g00240, uniProt_taxonomy_id_500485_Pc17g00560
OG0000020	uniProt.taxonomy_id_500485	n8	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g00080	uniProt_taxonomy_id_500485_Pc17g00860
OG0000020	uniProt.taxonomy_id_500485	n9	1.0	Terminal	uniProt_taxonomy_id_500485_Pc24g01140, uniProt_taxonomy_id_500485_Pc24g02460, uniProt_taxonomy_id_500485_Pc13g00480	uniProt_taxonomy_id_500485_Pc23g00240, uniProt_taxonomy_id_500485_Pc17g00560
OG0000020	uniProt.taxonomy_id_500485	n10	1.0	Terminal	uniProt_taxonomy_id_500485_Pc24g01140, uniProt_taxonomy_id_500485_Pc24g02460	uniProt_taxonomy_id_500485_Pc13g00480
OG0000020	uniProt.taxonomy_id_500485	n11	1.0	Terminal	uniProt_taxonomy_id_500485_Pc24g01140	uniProt_taxonomy_id_500485_Pc24g02460
OG0000020	uniProt.taxonomy_id_500485	n12	1.0	Terminal	uniProt_taxonomy_id_500485_Pc23g00240	uniProt_taxonomy_id_500485_Pc17g00560
OG0000020	uniProt.taxonomy_id_500485	n13	1.0	Terminal	uniProt_taxonomy_id_500485_Pc24g01660, uniProt_taxonomy_id_500485_Pc16g15500	uniProt_taxonomy_id_500485_Pc23g00160, uniProt_taxonomy_id_500485_Pc17g01150, uniProt_taxonomy_id_500485_Pc14g02190
OG0000020	uniProt.taxonomy_id_500485	n14	1.0	Terminal	uniProt_taxonomy_id_500485_Pc24g01660	uniProt_taxonomy_id_500485_Pc16g15500
OG0000020	uniProt.taxonomy_id_500485	n15	1.0	Terminal	uniProt_taxonomy_id_500485_Pc23g00160, uniProt_taxonomy_id_500485_Pc17g01150	uniProt_taxonomy_id_500485_Pc14g02190
OG0000020	uniProt.taxonomy_id_500485	n16	1.0	Terminal	uniProt_taxonomy_id_500485_Pc23g00160	uniProt_taxonomy_id_500485_Pc17g01150
OG0000020	uniProt.taxonomy_id_500485	n17	1.0	Terminal	uniProt_taxonomy_id_500485_Pc24g00710	uniProt_taxonomy_id_500485_Pc23g00800
OG0000020	uniProt.taxonomy_id_500485	n18	1.0	Terminal	uniProt_taxonomy_id_500485_Pc24g01430	uniProt_taxonomy_id_500485_Pc16g15240, uniProt_taxonomy_id_500485_Pc24g01360, uniProt_taxonomy_id_500485_Pc24g01150, uniProt_taxonomy_id_500485_Pc16g14850, uniProt_taxonomy_id_500485_Pc22g26230, uniProt_taxonomy_id_500485_Pc24g00350
OG0000020	uniProt.taxonomy_id_500485	n19	1.0	Terminal	uniProt_taxonomy_id_500485_Pc16g15240	uniProt_taxonomy_id_500485_Pc24g01360, uniProt_taxonomy_id_500485_Pc24g01150, uniProt_taxonomy_id_500485_Pc16g14850, uniProt_taxonomy_id_500485_Pc22g26230, uniProt_taxonomy_id_500485_Pc24g00350
OG0000020	uniProt.taxonomy_id_500485	n20	1.0	Terminal	uniProt_taxonomy_id_500485_Pc24g01360, uniProt_taxonomy_id_500485_Pc24g01150, uniProt_taxonomy_id_500485_Pc16g14850	uniProt_taxonomy_id_500485_Pc22g26230, uniProt_taxonomy_id_500485_Pc24g00350
OG0000020	uniProt.taxonomy_id_500485	n21	1.0	Terminal	uniProt_taxonomy_id_500485_Pc24g01360	uniProt_taxonomy_id_500485_Pc24g01150, uniProt_taxonomy_id_500485_Pc16g14850
OG0000020	uniProt.taxonomy_id_500485	n22	1.0	Terminal	uniProt_taxonomy_id_500485_Pc24g01150	uniProt_taxonomy_id_500485_Pc16g14850
OG0000020	uniProt.taxonomy_id_500485	n23	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g26230	uniProt_taxonomy_id_500485_Pc24g00350
